Station,CameraID,ImageID,Date,Time,Species,Count,Sex,Age
R1,LSL76,PTDC0001,16/04/2019,16:35,Human,1,-,-
R1,ZSL76,PTDC3886,07/09/2019,19:29,Bird,1,-,-
R1,ZSL76,PTDC4318,19/07/2019,08:42,Bird,1,-,-
R1,ZSL76,PTDC4320,19/07/2019,08:44,Bird,1,-,-
R2,ZS44,PTDC0001,16/04/2019,18:10:26,Human,1,1M,-
R2,ZS44,PTDC0002,16/04/2019,18:10:40,Human,1,1M,-
R3,ZL70,-,-,-,-,-,-,-
R4,ZL55,PTDC0001,15/04/2019,11:45:03,Human,1,1M,-
R5,ZL89,PTDC0001,15/04/2019,09:46:24,Human,1,1F,-
R7,ZS90,-,-,-,-,-,-,-
R8,ZS53,PTDC0073,17/04/2019,09:40:00,Bird,1,-,-
R9,ZSL68,PTDC0001,17/04/2019,18:54:43,Human,1,1M,-
R9,ZSL68,PTDC0002,17/04/2019,18:55:46,Human,3,1M,-
R9,ZSL68,PTDC0003,17/04/2019,18:55:59,Human,2,1M,-
R9,ZSL68,PTDC0004,17/04/2019,18:56:13,Human,2,1M,-
R9,ZSL68,PTDC0005,17/04/2019,18:56:26,Human,1,1M,-
R9,ZSL68,PTDC0006,17/04/2019,18:56:44,Human,1,1M,-
R9,ZSL68,PTDC0007,17/04/2019,18:56:57,Human,1,1M,-
R9,ZSL68,PTDC0008,17/04/2019,18:57:29,Human,1,1M,-
R9,ZSL68,PTDC0009,17/04/2019,18:57:43,Human,1,1M,-
R9,ZSL68,PTDC2338,06/06/2019,05:40:00,Gazella subgutturosa,2,1F/1M,2A
R9,ZSL68,PTDC2339,06/06/2019,05:41:02,Gazella subgutturosa,2,1F/1M,2A
R9,ZSL68,PTDC2340,06/06/2019,05:41:19,Gazella subgutturosa,2,1F/1M,2A
R9,ZSL68,PTDC2631,06/12/2019,07:40:00,Gazella subgutturosa,1,-,-
R9,ZSL68,PTDC2781,15/06/2019,09:20:00,unknown animal,1,-,-
R9,ZSL68,PTDC3153,23/06/2019,08:17:51,unknown animal,1,-,-
R9,ZSL68,PTDC3161,23/06/2019,09:10:00,unknown animal,1,-,-
R9,ZSL68,PTDC3411,28/06/2019,09:40:00,unknown animal,1,-,-
R9,ZSL68,PTDC3671,07/03/2019,08:02:36,Gazella subgutturosa,1,1M,1A
R9,ZSL68,PTDC6294,27/08/2019,09:54:08,unknown animal,1,-,-
R9,ZSL68,PTDC6474,31/08/2019,06:46:13,Bird,1,-,-
R9,ZSL68,PTDC6487,31/08/2019,09:46:31,Bird,1,-,-
R9,ZSL68,PTDC6488,31/08/2019,09:46:53,Bird,1,-,-
R9,ZSL68,PTDC7009,09/11/2019,13:35:58,Bird,1,-,-
R9,ZSL68,PTDC8910,22/10/2019,14:03:12,Human,2,2M,2A
R12,ZS59,PTDC0001,15/04/2019,18:36:21,Human,1,1M,1A
R12,ZS59,PTDC0566,25/04/2019,05:00:00,unknown animal,1,-,-
R12,ZS59,PTDC3127,21/06/2019,12:51:10,Gazella subgutturosa,1,1F,1A
R12,ZS59,PTDC5171,08/04/2019,08:23:28,unknown animal,1,-,-
R12,ZS59,PTDC5730,16/08/2019,09:26:03,Bird,1,-,1Y
R12,ZS59,PTDC5783,17/08/2019,10:33:26,Bird,1,-,-
R12,ZS59,PTDC5812,17/08/2019,19:36:58,Bird,1,-,-
R12,ZS59,PTDC6013,22/08/2019,09:03:13,Bird,1,-,-
R12,ZS59,PTDC6115,24/08/2019,10:23:56,Bird,1,-,-
R12,ZS59,PTDC6117,24/08/2019,10:24:55,Bird,1,-,-
R12,ZS59,PTDC6296,28/08/2019,07:35:55,Bird,1,-,-
R12,ZS59,PTDC6383,29/08/2019,19:26:03,Bird,1,-,-
R12,ZS59,PTDC6394,30/08/2019,07:33:17,Bird,1,-,-
R12,ZS59,PTDC6402,30/08/2019,09:53:00,Bird,1,-,-
R12,ZS59,PTDC6403,30/08/2019,09:53:10,Bird,1,-,-
R12,ZS59,PTDC6610,09/03/2019,14:21:22,Hymenoptera,1,-,-
R12,ZS59,PTDC6655,09/04/2019,13:01:15,Hymenoptera,1,-,-
R12,ZS59,PTDC6670,09/04/2019,17:28:33,Bird,1,-,-
R12,ZS59,PTDC6933,09/10/2019,11:40:32,Bird,1,-,-
R12,ZS59,PTDC6934,09/10/2019,11:40:52,Bird,1,-,-
R12,ZS59,PTDC7239,16/09/2019,19:01:34,Bird,1,-,-
R12,ZS59,PTDC7251,17/09/2019,07:29:08,Bird,1,-,-
R12,ZS59,PTDC7448,21/09/2019,10:38:04,Bird,1,-,-
R12,ZS59,PTDC7495,22/09/2019,10:38:59,Ovis ammon,1,1F,1A
R12,ZS59,PTDC7496,22/09/2019,10:39:09,Ovis ammon,1,1F,1A
R12,ZS59,PTDC7497,22/09/2019,10:39:20,Ovis ammon,2,2F,1A
R12,ZS59,PTDC7633,25/09/2019,09:31:45,Ovis ammon,2,2M,2A
R12,ZS59,PTDC7634,25/09/2019,09:31:54,Ovis ammon,2,2M,2A
R12,ZS59,PTDC7635,25/09/2019,09:32:04,Ovis ammon,2,2M,2A
R12,ZS59,PTDC7636,25/09/2019,09:40:00,Ovis ammon,1,1M,1A
R12,ZS59,PTDC8745,19/10/2019,11:00:00,Ovis ammon,2,1M/1F,2A
R12,ZS59,PTDC8746,19/10/2019,11:00:10,Ovis ammon,2,1M/1F,2A
R12,ZS59,PTDC8747,19/10/2019,11:20:00,Ovis ammon,2,1M/1F,2A
R12,ZS59,PTDC8748,19/10/2019,11:33:57,Ovis ammon,2,1M/1F,2A
R12,ZS59,PTDC8994,24/10/2019,16:32:40,Human,2,1M/1F,2A
R13,ZL99,PTDC0001,15/04/2019,13:24:58,Human,1,1M,1A
R14,ZL27,PTDC0001,14/04/2019,19:49:03,Human,1,1F,1A
R14,ZL27,PTDC5164,08/05/2019,08:20:00,unknown animal,4,-,-
R14,ZL27,PTDC5166,08/05/2019,09:00:00,unknown animal,2,-,-
R14,ZL27,PTDC5798,19/08/2019,05:00:00,unknown animal,1,-,-
R14,ZL27,PTDC6167,27/08/2019,05:20:00,unknown animal,1,-,-
R14,ZL27,PTDC6168,27/08/2019,05:40:00,unknown animal,1,-,-
R14,ZL27,PTDC6191,27/08/2019,13:20:00,Bird,1,-,-
R15,ZS45,PTDC2399,06/07/2019,15:20:00,unknown animal,1,-,-
R15,ZS45,PTDC4066,13/07/2019,19:00:00,unknown animal,1,-,-
R16,WC18,DSCF5341,01/01/2016,12:00:01,-,-,-,-
R16,WC18,DSCF8485,26/06/2019,18:02:23,Human,1,-,-
R19,WC9,DSCF0001,15/04/2019,12:39:27,Human,1,-,-
R19,WC9,DSCF0833,05/04/2019,05:00:08,unknown animal,1,-,-
R19,WC9,DSCF0834,05/04/2019,05:20:11,unknown animal,1,-,-
R19,WC9,DSCF0835,05/04/2019,05:40:14,unknown animal,1,-,-
R19,WC9,DSCF4077,15/07/2019,05:00:08,bat,1,-,-
R19,WC9,DSCF5383,01/01/2016,12:00:01,-,-,-,-
R19,WC9,DSCF8603,25/06/2019,18:53:42,Motorcycle,1,-,-
R19,ZS69,PTDC0001,14/04/2019,15:41:39,Human,1,1M,1A
R19,ZS69,PTDC0002,14/04/2019,15:41:53,Human,1,1M,1A
R19,ZS69,PTDC0003,14/04/2019,15:50:40,Motorcycle,-,-,-
R19,ZS69,PTDC0004,14/04/2019,15:52:55,Human,2,2M,2A
R19,ZS69,PTDC0005,14/04/2019,15:53:09,Human,1,1M,1A
R19,ZS69,PTDC0006,14/04/2019,15:53:23,Human,1,1M,1A
R19,ZS69,PTDC0007,14/04/2019,15:53:39,Human,2,2M,2A
R19,ZS69,PTDC0994,05/03/2019,18:00:00,Equus hemionus,5,-,-
R19,ZS69,PTDC0995,05/03/2019,18:03,Equus hemionus,4,-,-
R19,ZS69,PTDC0996,05/03/2019,18:03:51,Equus hemionus,4,-,-
R19,ZS69,PTDC0997,05/03/2019,18:04:13,Equus hemionus,4,-,-
R19,ZS69,PTDC0998,05/03/2019,18:04:51,Equus hemionus,4,-,-
R19,ZS69,PTDC0999,05/03/2019,18:05:32,Equus hemionus,4,-,-
R19,ZS69,PTDC2403,06/01/2019,15:00:00,unknown animal,1,-,-
R19,ZS69,PTDC2404,06/01/2019,15:20:00,unknown animal,1,-,-
R19,ZS69,PTDC2456,06/02/2019,17:00:00,unknown animal,1,-,-
R19,ZS69,PTDC2461,06/02/2019,18:40:00,unknown animal,1,-,-
R19,ZS69,PTDC2485,06/03/2019,11:20:00,unknown animal,4,-,-
R19,ZS69,PTDC2486,06/03/2019,11:40:00,unknown animal,4,-,-
R19,ZS69,PTDC2487,06/03/2019,12:00:00,unknown animal,4,-,-
R19,ZS69,PTDC2488,06/03/2019,12:20:00,unknown animal,4,-,-
R19,ZS69,PTDC2736,06/08/2019,14:00:00,unknown animal,4,-,-
R19,ZS69,PTDC2911,06/12/2019,10:08:22,Bird,1,-,-
R19,ZS69,PTDC2962,13/06/2019,11:20:00,Equus hemionus,2,-,-
R19,ZS69,PTDC3039,15/06/2019,05:43:25,Bird,1,-,-
R19,ZS69,PTDC3044,15/06/2019,05:46:32,Bird,1,-,-
R19,ZS69,PTDC3045,15/06/2019,05:46:52,Bird,1,-,-
R19,ZS69,PTDC3046,15/06/2019,05:47:42,Bird,1,-,-
R19,ZS69,PTDC3056,15/06/2019,08:36:36,Bird,1,-,-
R19,ZS69,PTDC3062,15/06/2019,09:11:50,Bird,1,-,-
R19,ZS69,PTDC3092,15/06/2019,16:00:00,unknown animal,1,-,-
R19,ZS69,PTDC3108,16/06/2019,05:20:21,Bird,1,-,-
R19,ZS69,PTDC3109,16/06/2019,05:20:45,Bird,1,-,-
R19,ZS69,PTDC3110,16/06/2019,05:21:05,Bird,1,-,-
R19,ZS69,PTDC3111,16/06/2019,05:23:00,Bird,1,-,-
R19,ZS69,PTDC3112,16/06/2019,05:23:39,Bird,1,-,-
R19,ZS69,PTDC3126,16/06/2019,08:47:31,Bird,1,-,-
R19,ZS69,PTDC3130,16/06/2019,08:48:33,Bird,1,-,-
R19,ZS69,PTDC3167,16/06/2019,19:00:00,unknown animal,1,-,-
R19,ZS69,PTDC3184,17/06/2019,09:05:14,Bird,1,-,-
R19,ZS69,PTDC3189,17/06/2019,10:07:51,Bird,1,-,-
R19,ZS69,PTDC3212,17/06/2019,16:56:14,Bird,1,-,-
R19,ZS69,PTDC3220,17/06/2019,17:20:00,unknown animal,3,-,-
R19,ZS69,PTDC3221,17/06/2019,17:40:00,unknown animal,2,-,-
R19,ZS69,PTDC3222,17/06/2019,18:00:00,unknown animal,1,-,-
R19,ZS69,PTDC3228,17/06/2019,18:28:03,Bird,1,-,-
R19,ZS69,PTDC3231,17/06/2019,18:29:30,Bird,1,-,-
R19,ZS69,PTDC3232,17/06/2019,18:29:47,Bird,1,-,-
R19,ZS69,PTDC3257,18/06/2019,10:10:49,Bird,1,-,-
R19,ZS69,PTDC3258,18/06/2019,10:12:07,Bird,1,-,-
R19,ZS69,PTDC3290,18/06/2019,19:15:46,Bird,1,-,-
R19,ZS69,PTDC3293,18/06/2019,19:24:24,Bird,1,-,-
R19,ZS69,PTDC3295,18/06/2019,19:24:56,Bird,1,-,-
R19,ZS69,PTDC3297,18/06/2019,19:31:00,Bird,1,-,-
R19,ZS69,PTDC3327,19/06/2019,07:03:59,Bird,1,-,-
R19,ZS69,PTDC3336,19/06/2019,09:23:32,Bird,1,-,-
R19,ZS69,PTDC3367,19/06/2019,17:44:19,Bird,1,-,-
R19,ZS69,PTDC3386,20/06/2019,07:08:25,Bird,1,-,-
R19,ZS69,PTDC3390,20/06/2019,07:56:07,Bird,1,-,-
R19,ZS69,PTDC3418,20/06/2019,15:00:00,unknown animal,1,-,-
R19,ZS69,PTDC3440,21/06/2019,06:10:36,Bird,1,-,-
R19,ZS69,PTDC3442,21/06/2019,06:12:58,Bird,1,-,-
R19,ZS69,PTDC3443,21/06/2019,06:13:19,Bird,1,-,-
R19,ZS69,PTDC3455,21/06/2019,09:34:50,Bird,1,-,-
R19,ZS69,PTDC3463,21/06/2019,11:14:07,Bird,1,-,-
R19,ZS69,PTDC3487,21/06/2019,16:51:14,Bird,1,-,-
R19,ZS69,PTDC3488,21/06/2019,17:00:00,Bird,1,-,-
R19,ZS69,PTDC3527,22/06/2019,10:50:40,Bird,1,-,-
R19,ZS69,PTDC3554,22/06/2019,19:00:00,Bird,1,-,-
R19,ZS69,PTDC3609,23/06/2019,16:00:00,unknown animal,1,-,-
R19,ZS69,PTDC3626,24/06/2019,06:05:19,Bird,1,-,-
R19,ZS69,PTDC3749,26/06/2019,15:52:28,Bird,1,-,-
R19,ZS69,PTDC3750,26/06/2019,15:52:43,Bird,1,-,-
R19,ZS69,PTDC3776,27/06/2019,08:52:23,Equus hemionus,1,-,1A
R19,ZS69,PTDC3777,27/06/2019,08:52:38,Equus hemionus,1,-,1A
R19,ZS69,PTDC3778,27/06/2019,08:53:28,Equus hemionus,1,-,1A
R19,ZS69,PTDC3779,27/06/2019,08:53:42,Equus hemionus,1,-,1A
R19,ZS69,PTDC3791,27/06/2019,12:38:10,Bird,1,-,-
R19,ZS69,PTDC3824,28/06/2019,07:57:56,Bird,1,-,-
R19,ZS69,PTDC3826,28/06/2019,08:07:55,unknown animal,4,-,-
R19,ZS69,PTDC3827,28/06/2019,08:08:11,unknown animal,4,-,-
R19,ZS69,PTDC3828,28/06/2019,08:20:00,unknown animal,1,-,-
R19,ZS69,PTDC3835,28/06/2019,10:40:00,Bird,1,-,-
R19,ZS69,PTDC3916,30/06/2019,07:00:00,Equus hemionus,1,-,-
R19,ZS69,PTDC3980,07/01/2019,11:37:20,unknown animal,1,-,-
R19,ZS69,PTDC4045,07/02/2019,15:43:18,Gazella subgutturosa,1,1F,1A
R19,ZS69,PTDC4046,07/02/2019,15:43:33,Gazella subgutturosa,1,1F,1A
R19,ZS69,PTDC4110,07/03/2019,15:32:05,Gazella subgutturosa,1,1F,1A
R19,ZS69,PTDC4111,07/03/2019,15:32:21,Gazella subgutturosa,2,2F,2A
R19,ZS69,PTDC4112,07/03/2019,15:32:35,Gazella subgutturosa,2,2F,2A
R19,ZS69,PTDC4113,07/03/2019,15:33:15,Gazella subgutturosa,1,1F,1A
R19,ZS69,PTDC4141,07/04/2019,08:12:47,Bird,1,-,-
R19,ZS69,PTDC4381,07/09/2019,08:09:18,Bird,1,-,-
R19,ZS69,PTDC4453,07/10/2019,13:37:28,Bird,1,-,-
R19,ZS69,PTDC4523,07/11/2019,18:22:41,Bird,1,-,-
R19,ZS69,PTDC4549,07/12/2019,10:28:29,Bird,1,-,-
R19,ZS69,PTDC4578,07/12/2019,17:12:55,Bird,1,-,-
R19,ZS69,PTDC4599,13/07/2019,08:13:27,Bird,1,-,-
R19,ZS69,PTDC4600,19/07/2019,08:14:20,Bird,1,-,-
R19,ZS69,PTDC4646,14/07/2019,07:39:22,Equus hemionus,1,-,-
R19,ZS69,PTDC4647,14/07/2019,07:39:36,Equus hemionus,1,-,-
R19,ZS69,PTDC4795,17/07/2019,07:40:00,Equus hemionus,6,-,-
R19,ZS69,PTDC4796,17/07/2019,08:00:00,Equus hemionus,1,-,-
R19,ZS69,PTDC4832,17/07/2019,19:47:14,Bird,1,-,-
R19,ZS69,PTDC4833,17/07/2019,19:47:35,Bird,1,-,-
R19,ZS69,PTDC5037,22/07/2019,09:20:00,Equus hemionus,1,-,-
R19,ZS69,PTDC5039,22/07/2019,10:00:00,unknown animal,1,-,-
R19,ZS69,PTDC5040,22/07/2019,10:20:00,unknown animal,1,-,-
R19,ZS69,PTDC5049,22/07/2019,13:00:00,unknown animal,1,-,-
R19,ZS69,PTDC5091,23/07/2019,11:40:00,Equus hemionus,1,-,-
R19,ZS69,PTDC5094,23/07/2019,12:40:00,unknown animal,1,-,-
R19,ZS69,PTDC5175,25/07/2019,08:47:07,Bird,1,-,-
R19,ZS69,PTDC5198,25/07/2019,15:00:00,unknown animal,3,-,-
R19,ZS69,PTDC5232,26/07/2019,11:00:00,unknown animal,1,-,-
R19,ZS69,PTDC5233,26/07/2019,11:20:00,unknown animal,2,-,-
R19,ZS69,PTDC5234,26/07/2019,11:40:00,unknown animal,4,-,-
R19,ZS69,PTDC5235,26/07/2019,12:00:00,unknown animal,4,-,-
R19,ZS69,PTDC5236,26/07/2019,12:20:00,unknown animal,4,-,-
R19,ZS69,PTDC5909,08/08/2019,15:00:00,unknown animal,5,-,-
R19,ZS69,PTDC6138,13/08/2019,10:34:26,unknown animal,1,-,-
R19,ZS69,PTDC6193,14/08/2019,11:12:30,Bird,1,-,-
R19,ZS69,PTDC6413,18/08/2019,17:04:26,Bird,1,-,-
R19,ZS69,PTDC6414,18/08/2019,17:05:27,Bird,1,-,-
R19,ZS69,PTDC6415,18/08/2019,17:05:43,Bird,1,-,-
R19,ZS69,PTDC6419,18/08/2019,17:07:19,Bird,1,-,-
R19,ZS69,PTDC6491,20/08/2019,09:40:00,Equus hemionus,2,-,-
R19,ZS69,PTDC6492,20/08/2019,09:41:11,Equus hemionus,2,-,1A/1Y
R19,ZS69,PTDC6707,24/08/2019,10:10:43,Bird,1,-,-
R19,ZS69,PTDC6749,25/08/2019,08:25:26,Bird,1,-,-
R19,ZS69,PTDC6845,26/08/2019,18:18:58,Bird,1,-,-
R19,ZS69,PTDC7296,09/04/2019,11:35:17,Bird,1,-,-
R19,ZS69,PTDC7434,09/07/2019,10:25:42,Camelus bactrianus,3,-,1A
R19,ZS69,PTDC7435,09/07/2019,10:25:58,Camelus bactrianus,1,-,1A
R19,ZS69,PTDC7436,09/07/2019,10:30:47,unknown animal,4,-,-
R19,ZS69,PTDC7460,09/07/2019,16:29:53,Equus hemionus,1,-,1A
R19,ZS69,PTDC7823,15/09/2019,10:04:44,Equus hemionus,1,-,-
R19,ZS69,PTDC8012,18/09/2019,16:00:00,Equus hemionus,2,-,-
R19,ZS69,PTDC8013,18/09/2019,16:20:00,Equus hemionus,1,-,-
R19,ZS69,PTDC8014,18/09/2019,16:40:00,Equus hemionus,1,-,-
R19,ZS69,PTDC8015,18/09/2019,17:00:00,unknown animal,1,-,-
R19,ZS69,PTDC8016,18/09/2019,17:20:00,Equus hemionus,1,-,-
R19,ZS69,PTDC8559,26/09/2019,12:03:28,Bird,1,-,-
R19,ZS69,PTDC8579,26/09/2019,16:40:00,unknown animal,1,-,-
R19,ZS69,PTDC10135,24/10/2019,18:28:37,Human,1,-,-
R19,ZS69,PTDC10136,24/10/2019,18:28:52,Human,1,-,-
R19,ZS69,PTDC10137,24/10/2019,18:29:06,Human,1,-,-
R19,ZS69,PTDC10138,24/10/2019,18:29:20,Human,1,-,-
R20,ZS46,PTDC0002,14/04/2019,17:50:05,Human,1,-,-
R20,ZS46,PTDC0003,14/04/2019,17:50:13,Human,1,-,-
R20,ZS46,PTDC0004,14/04/2019,17:50:23,Human,1,-,-
R20,ZS46,PTDC1054,17/04/2019,14:46:26,Hymenoptera,1,-,-
R20,ZS46,PTDC1065,17/04/2019,14:59:30,Hymenoptera,1,-,-
R20,ZS46,PTDC1089,17/04/2019,15:18:32,Hymenoptera,1,-,-
R20,ZS46,PTDC1090,17/04/2019,15:18:40,Hymenoptera,1,-,-
R20,ZS46,PTDC1165,17/04/2019,16:49:59,Hymenoptera,1,-,-
R20,ZS46,PTDC1923,20/04/2019,11:40:00,Hymenoptera,1,-,-
R20,ZS46,PTDC1924,20/04/2019,11:43:03,Hymenoptera,1,-,-
R20,ZS46,PTDC9608,23/05/2019,05:42:20,Gazella subgutturosa,1,-,-
R20,ZS46,PTDC9609,23/05/2019,05:42:29,Gazella subgutturosa,2,-,-
R20,ZS46,PTDC9610,23/05/2019,05:42:55,Gazella subgutturosa,3,-,-
R20,ZS46,PTDC9611,23/05/2019,05:43:05,Gazella subgutturosa,3,-,-
R20,ZS46,PTD11540,31/05/2019,16:35:44,Gazella subgutturosa,1,-,-
R20,ZS46,PTD11541,31/05/2019,16:36:59,Gazella subgutturosa,1,-,-
R20,ZS46,PTD11542,31/05/2019,16:37:50,Gazella subgutturosa,2,-,-
R20,ZS46,PTD11543,31/05/2019,16:38:04,Gazella subgutturosa,2,-,-
R20,ZS46,PTD11544,31/05/2019,16:38:27,Gazella subgutturosa,2,-,-
R20,ZS46,PTD11545,31/05/2019,16:38:58,Gazella subgutturosa,2,-,-
R20,ZS46,PTDC12270,06/04/2019,11:54:50,Bird,1,-,-
R21,ZS42,PTDC0002,15/04/2019,16:16:35,Human,1,1M,1A
R21,ZS42,PTDC0003,15/04/2019,16:16:44,Human,1,1M,1A
R21,ZS42,PTDC0004,15/04/2019,16:16:53,Human,1,1M,1A
R21,ZS42,PTDC0648,29/04/2019,14:45:28,Gazella subgutturosa,1,-,1A
R21,ZS42,PTDC0839,05/03/2019,16:40:00,Gazella subgutturosa,1,1F,1A
R21,ZS42,PTDC1555,19/05/2019,06:40:00,Gazella subgutturosa,4,-,4A
R21,ZS42,PTDC1556,19/05/2019,06:42:55,Gazella subgutturosa,4,4F,4A
R21,ZS42,PTDC1557,19/05/2019,06:43:20,Gazella subgutturosa,1,-,-
R21,ZS42,PTDC1582,19/05/2019,15:00:00,Gazella subgutturosa,2,-,-
R21,ZS42,PTDC1949,27/05/2019,12:39:15,Gazella subgutturosa,3,1F,3A
R21,ZS42,PTDC1950,27/05/2019,12:40:00,Gazella subgutturosa,3,-,3A
R21,ZS42,PTDC2324,06/04/2019,12:20:00,Gazella subgutturosa,2,-,-
R21,ZS42,PTDC3084,20/06/2019,17:40:16,Bird,1,-,-
R21,ZS42,PTDC4077,07/11/2019,07:39:15,Bird,1,-,-
R21,ZS42,PTDC4078,07/11/2019,07:40:00,Bird,1,-,-
R21,ZS42,PTDC4079,07/11/2019,07:40:14,Bird,1,-,-
R21,ZS42,PTDC4080,07/11/2019,07:40:25,Bird,1,-,-
R21,ZS42,PTDC4084,07/11/2019,08:20:35,Bird,1,-,-
R21,ZS42,PTDC4110,07/11/2019,16:50:37,Bird,1,-,-
R21,ZS42,PTDC5017,30/07/2019,18:46:37,Bird,1,-,-
R21,ZS42,PTDC5018,30/07/2019,18:46:46,Bird,1,-,-
R21,ZS42,PTDC5118,08/01/2019,19:44:31,Bird,1,-,-
R21,ZS42,PTDC5580,08/11/2019,16:35:27,Bird,1,-,-
R21,ZS42,PTDC5581,08/11/2019,16:35:58,Bird,1,-,-
R21,ZS42,PTDC5582,08/11/2019,16:36:07,Bird,1,-,-
R21,ZS42,PTDC5729,14/08/2019,18:40:00,Gazella subgutturosa,3,-,-
R21,ZS42,PTDC6114,22/08/2019,19:27:30,Bird,1,-,-
R21,ZS42,PTDC6364,28/08/2019,09:02:22,Bird,1,-,-
R21,ZS42,PTDC6937,09/09/2019,12:39:52,Bird,1,-,-
R21,ZS42,PTDC6938,09/09/2019,12:40:00,Bird,1,-,-
R21,ZS42,PTDC6940,09/09/2019,12:40:22,Bird,1,-,-
R21,ZS42,PTDC7131,13/09/2019,14:12:26,Bird,1,-,-
R21,ZS42,PTDC9033,24/10/2019,17:34:36,Human,1,1M,1A
R22,ZL19,PTDC0001,15/04/2019,19:21:57,Human,2,2M,2A
R24,ZS91,PTDC0035,15/04/2019,16:20:00,Camelus bactrianus,1,1M,1A
R24,ZS91,PTDC1270,05/12/2019,14:00:00,Gazella subgutturosa,1,-,-
R24,ZS91,PTDC2735,13/06/2019,11:40:00,Gazella subgutturosa,1,-,-
R24,ZS91,PTDC3922,07/09/2019,08:40:00,Equus hemionus,1,-,-
R24,ZS91,PTDC3923,07/09/2019,09:00:00,Equus hemionus,1,-,-
R24,ZS91,PTDC3924,07/09/2019,09:20:00,Equus hemionus,1,-,-
R24,ZS91,PTDC3925,07/09/2019,09:40:00,Equus hemionus,1,-,-
R24,ZS91,PTDC5585,14/08/2019,11:00:00,unknown animal,1,-,-
R24,ZS91,PTDC5586,14/08/2019,11:20:00,unknown animal,1,-,-
R24,ZS91,PTDC5587,14/08/2019,11:40:00,unknown animal,1,-,-
R24,ZS91,PTDC5588,14/08/2019,12:00:00,unknown animal,1,-,-
R24,ZS91,PTDC5589,14/08/2019,12:20:00,unknown animal,1,-,-
R24,ZS91,PTDC6734,09/08/2019,10:40:00,Camelus bactrianus,3,-,3A
R27,ZS40,PTDC0004,18/04/2019,15:40:54,Human,1,1M,1A
R27,ZS40,PTDC0006,18/04/2019,15:55:55,Corvus corax,1,-,-
R27,ZS40,PTDC0007,18/04/2019,15:56:25,Corvus corax,1,-,-
R27,ZS40,PTDC0163,21/04/2019,11:30:18,Corvus corax,2,-,-
R27,ZS40,PTDC0163,21/04/2019,11:31:56,Corvus corax,2,-,-
R27,ZS40,PTDC4860,28/06/2019,17:14:06,unknown animal,1,-,-
R27,ZS40,PTDC5233,07/04/2019,10:33:47,Equus hemionus,1,-,1A
R27,ZS40,PTDC5323,07/05/2019,12:34:39,unknown animal,1,-,-
R27,ZS40,PTDC5324,07/05/2019,12:40:00,unknown animal,1,-,-
R27,ZS40,PTDC5325,07/05/2019,12:42:29,Bird,1,-,-
R27,ZS40,PTDC5326,07/05/2019,12:46:39,Bird,1,-,-
R27,ZS40,PTDC5327,07/05/2019,12:49:31,Bird,1,-,-
R27,ZS40,PTDC5341,07/05/2019,13:34:18,Bird,1,-,-
R27,ZS40,PTDC5344,07/05/2019,13:38:18,Bird,1,-,-
R27,ZS40,PTDC5469,07/07/2019,15:36:15,Equus hemionus,1,-,1A
R27,ZS40,PTDC6089,15/07/2019,12:58:51,Bird,1,-,-
R27,ZS40,PTDC7572,08/06/2019,09:45:10,Equus hemionus,1,-,1A
R27,ZS40,PTDC7788,08/10/2019,13:39:02,car,1,-,-
R27,ZS40,PTDC7789,08/10/2019,13:39:17,car,1,-,-
R27,ZS40,PTDC7792,08/10/2019,13:41:30,Human,1,-,-
R27,ZS40,PTDC7793,08/10/2019,13:41:43,Human,2,1M/1F,2A
R27,ZS40,PTDC7794,08/10/2019,13:43:50,Human,1,1F,1A
R27,ZS40,PTDC7795,08/10/2019,13:44:07,Human,1,1F,1A
R27,ZS40,PTDC7796,08/10/2019,13:44:50,Human,1,1F,1A
R27,ZS40,PTDC7808,08/10/2019,16:23:00,Equus hemionus,2,-,1Y/1A
R27,ZS40,PTDC8373,21/08/2019,10:13:14,Bird,1,-,-
R27,ZS40,PTDC8606,25/08/2019,05:00:00,-,-,-,-
R27,ZS40,PTDC8694,26/08/2019,17:07:22,Bird,1,-,-
R27,ZS40,PTDC9179,09/05/2019,17:02:45,Bird,1,-,-
R27,ZS40,PTDC9846,18/09/2019,13:46:08,Butterfly,1,-,-
R27,ZS40,PTDC11409,21/10/2019,14:06:38,Human,1,1M,1A
R28,WC16,DSCF0590,21/04/2018,19:13:32,Bird,1,-,-
R28,WC16,DSCF0948,26/04/2018,18:53:23,Bird,1,-,-
R28,WC16,DSCF1232,30/04/2018,18:03:09,Bird,1,-,-
R28,WC16,DSCF2258,15/05/2018,08:50:24,unknown animal,1,-,-
R28,WC16,DSCF3274,29/05/2018,10:00:44,Bird,1,-,-
R28,WC16,DSCF3791,06/05/2018,12:11:23,Bird,1,-,-
R28,WC16,DSCF8595,01/01/2016,12:00:01,-,-,-,-
R28,WC16,DSCF10914,15/05/2019,14:11:58,Equus hemionus,5,-,-
R28,WC16,DSCF10915,15/05/2019,14:22:01,Equus hemionus,5,-,-
R28,WC16,DSCF10916,15/05/2019,14:32:04,Equus hemionus,2,-,-
R28,WC16,DSCF11112,18/05/2019,11:01:01,unknown animal,1,-,-
R28,WC16,DSCF13227,16/06/2018,15:12:21,unknown animal,1,-,-
R28,WC16,DSCF13228,16/06/2018,15:22:24,unknown animal,3,-,-
R28,WC16,DSCF13229,16/06/2018,15:32,unknown animal,5,-,-
